timestamp,source_ip,dest_ip,protocol,source_port,dest_port,bytes,packets,duration
2025-02-15 21:20:13.541103,192.168.1.112,10.0.0.92,ICMP,22,32608,24610,71,1.299022629912789
2025-02-15 21:20:14.541103,192.168.1.66,10.0.0.76,UDP,21864,43449,4838,1,1.0453411836060134
2025-02-15 21:20:15.541103,192.168.1.98,10.0.0.90,TCP,53,32608,2595,65,1.535571265592283
2025-02-15 21:20:16.541103,192.168.1.42,10.0.0.51,TCP,22,21864,2537,11,1.3465837508456868
2025-02-15 21:20:17.541103,192.168.1.89,10.0.0.134,UDP,23222,80,39487,67,0.7632548275793628
2025-02-15 21:20:18.541103,192.168.1.159,10.0.0.5,TCP,13894,23222,3434,2,1.89726679752379
2025-02-15 21:20:19.541103,192.168.1.3,10.0.0.144,ICMP,13144,80,10127,88,1.9935713190827415
2025-02-15 21:20:20.541103,192.168.1.74,10.0.0.23,TCP,32608,21864,18863,89,0.6208111359446771
2025-02-15 21:20:21.541103,192.168.1.241,10.0.0.76,TCP,53,13144,106678,62,0.9169475192626977
2025-02-15 21:20:22.541103,192.168.1.171,10.0.0.39,TCP,443,43449,8227,25,0.6879707943345369
2025-02-15 21:20:23.541103,192.168.1.97,10.0.0.27,TCP,24182,21864,10986,39,1.1605834104931112
2025-02-15 21:20:24.541103,192.168.1.79,10.0.0.19,ICMP,43449,22,9321,9,1.3031162822406717
2025-02-15 21:20:25.541103,192.168.1.73,10.0.0.225,TCP,3389,21411,1845,95,0.220456441309981
2025-02-15 21:20:26.541103,192.168.1.152,10.0.0.82,TCP,10819,32608,12569,86,0.8501083924271379
2025-02-15 21:20:27.541103,192.168.1.181,10.0.0.41,ICMP,80,21864,16478,57,0.6143425464148453
2025-02-15 21:20:28.541103,192.168.1.3,10.0.0.168,UDP,443,21864,4460,2,1.8704583699347723
2025-02-15 21:20:29.541103,192.168.1.130,10.0.0.131,ICMP,53,13894,869,71,1.4600448115126765
2025-02-15 21:20:30.541103,192.168.1.90,10.0.0.247,TCP,23222,32608,12416,21,0.8564936632181529
2025-02-15 21:20:31.541103,192.168.1.15,10.0.0.19,ICMP,3389,23222,14644,58,0.9472607337656545
2025-02-15 21:20:32.541103,192.168.1.97,10.0.0.135,UDP,32608,21411,1635,68,1.47755673173731
2025-02-15 21:20:33.541103,192.168.1.5,10.0.0.221,TCP,13894,23222,4115,45,0.24979147141991365
2025-02-15 21:20:34.541103,192.168.1.130,10.0.0.198,UDP,24182,23222,8213,39,1.3021682583179128
2025-02-15 21:20:35.541103,192.168.1.30,10.0.0.211,UDP,13894,43449,6729,69,1.834414613996078
2025-02-15 21:20:36.541103,192.168.1.197,10.0.0.168,ICMP,13144,21411,6196,32,0.6200820785811106
2025-02-15 21:20:37.541103,192.168.1.206,10.0.0.122,UDP,43449,80,1681,100,1.1025204387578784
2025-02-15 21:20:38.541103,192.168.1.188,10.0.0.165,TCP,24182,13894,13707,32,1.1339615264691736
2025-02-15 21:20:39.541103,192.168.1.132,10.0.0.17,UDP,53,23222,41854,17,0.8581223687002429
2025-02-15 21:20:40.541103,192.168.1.50,10.0.0.52,UDP,443,24182,33974,71,0.3667105304744743
2025-02-15 21:20:41.541103,192.168.1.39,10.0.0.231,UDP,32608,23222,6965,92,0.4493453477912378
2025-02-15 21:20:42.541103,192.168.1.86,10.0.0.185,UDP,22,3389,4514,68,1.5887379309137142
2025-02-15 21:20:43.541103,192.168.1.72,10.0.0.52,UDP,32608,21411,9508,19,1.0470172089128438
2025-02-15 21:20:44.541103,192.168.1.39,10.0.0.142,UDP,32608,21411,16841,45,1.8103550483412347
2025-02-15 21:20:45.541103,192.168.1.95,10.0.0.11,ICMP,21411,43449,1870,23,1.6117548765221308
2025-02-15 21:20:46.541103,192.168.1.144,10.0.0.61,TCP,53,80,9648,55,0.3160226491440603
2025-02-15 21:20:47.541103,192.168.1.15,10.0.0.94,UDP,13894,13144,4707,10,1.0519434099869722
2025-02-15 21:20:48.541103,192.168.1.27,10.0.0.55,TCP,80,13894,8162,100,1.4708555715089175
2025-02-15 21:20:49.541103,192.168.1.10,10.0.0.18,TCP,24182,22,14793,31,1.4242866141743562
2025-02-15 21:20:50.541103,192.168.1.38,10.0.0.10,ICMP,21411,53,2999,19,1.0994245777445897
2025-02-15 21:20:51.541103,192.168.1.234,10.0.0.197,ICMP,21411,3389,13610,13,1.0670835765104982
2025-02-15 21:20:52.541103,192.168.1.48,10.0.0.240,UDP,443,20800,20649,11,1.7933421358976476
2025-02-15 21:20:53.541103,192.168.1.18,10.0.0.35,ICMP,53,23222,23579,29,1.06271577557949
2025-02-15 21:20:54.541103,192.168.1.25,10.0.0.151,ICMP,3389,53,24494,36,1.544152959888092
2025-02-15 21:20:55.541103,192.168.1.88,10.0.0.69,TCP,53,10819,6470,77,0.7458728808033455
2025-02-15 21:20:56.541103,192.168.1.78,10.0.0.10,TCP,13894,23222,6193,26,1.0575297901813097
2025-02-15 21:20:57.541103,192.168.1.192,10.0.0.248,ICMP,20800,80,918,44,0.5691080190029923
2025-02-15 21:20:58.541103,192.168.1.39,10.0.0.50,UDP,43449,43449,3574,94,1.7144498241924464
2025-02-15 21:20:59.541103,192.168.1.121,10.0.0.53,UDP,20800,32608,6718,74,1.1627851281489445
2025-02-15 21:21:00.541103,192.168.1.52,10.0.0.244,UDP,43449,32608,25531,97,1.3340957776318398
2025-02-15 21:21:01.541103,192.168.1.115,10.0.0.178,UDP,22,21411,18343,18,1.5985829871661943
2025-02-15 21:21:02.541103,192.168.1.147,10.0.0.100,ICMP,10819,23222,14408,28,1.9098147749596446
2025-02-15 21:21:03.541103,192.168.1.245,10.0.0.185,UDP,13894,21864,1989,50,1.9429008640358933
2025-02-15 21:21:04.541103,192.168.1.197,10.0.0.25,ICMP,13894,13144,17720,73,0.11732889477749252
2025-02-15 21:21:05.541103,192.168.1.155,10.0.0.240,TCP,53,24182,2623,26,0.7200010138676564
2025-02-15 21:21:06.541103,192.168.1.139,10.0.0.88,ICMP,43449,32608,6201,98,1.8727243044863773
2025-02-15 21:21:07.541103,192.168.1.82,10.0.0.82,ICMP,3389,13894,6174,24,0.8200710553626266
2025-02-15 21:21:08.541103,192.168.1.63,10.0.0.213,UDP,10819,24182,5082,85,1.2885310948326354
2025-02-15 21:21:09.541103,192.168.1.61,10.0.0.247,UDP,53,21864,19617,34,1.054483009907505
2025-02-15 21:21:10.541103,192.168.1.140,10.0.0.184,ICMP,21411,21411,4741,37,1.6778362442781611
2025-02-15 21:21:11.541103,192.168.1.25,10.0.0.90,ICMP,20800,443,14104,27,0.8524367259543213
2025-02-15 21:21:12.541103,192.168.1.120,10.0.0.59,ICMP,80,13894,16075,36,0.9306995966834019
2025-02-15 21:21:13.541103,192.168.1.86,10.0.0.112,UDP,13144,13144,21725,89,1.0598747442574612
2025-02-15 21:21:14.541103,192.168.1.133,10.0.0.3,TCP,20800,21411,6870,68,0.44766092462025264
2025-02-15 21:21:15.541103,192.168.1.200,10.0.0.64,UDP,24182,443,4519,33,0.42957517494458186
2025-02-15 21:21:16.541103,192.168.1.170,10.0.0.203,TCP,23222,22,3614,4,0.7575639106953677
2025-02-15 21:21:17.541103,192.168.1.197,10.0.0.213,ICMP,13894,21411,3208,44,1.7656682112091342
2025-02-15 21:21:18.541103,192.168.1.223,10.0.0.243,TCP,13144,43449,6444,100,1.3881295755185092
2025-02-15 21:21:19.541103,192.168.1.233,10.0.0.183,TCP,80,20800,32757,39,0.808979830583082
2025-02-15 21:21:20.541103,192.168.1.180,10.0.0.87,TCP,13144,53,8532,92,1.5651296992440005
2025-02-15 21:21:21.541103,192.168.1.91,10.0.0.179,UDP,21864,13144,7203,72,1.767603859442382
2025-02-15 21:21:22.541103,192.168.1.192,10.0.0.225,TCP,80,32608,10203,24,0.6732361864269182
2025-02-15 21:21:23.541103,192.168.1.71,10.0.0.143,UDP,53,13894,18048,54,1.6920408626672914
2025-02-15 21:21:24.541103,192.168.1.74,10.0.0.252,ICMP,20800,53,7078,70,0.8819166425419233
2025-02-15 21:21:25.541103,192.168.1.234,10.0.0.251,TCP,21411,23222,5571,59,0.3675178961157948
2025-02-15 21:21:26.541103,192.168.1.132,10.0.0.137,UDP,20800,3389,17249,3,1.1400105689683304
2025-02-15 21:21:27.541103,192.168.1.12,10.0.0.209,TCP,3389,43449,7851,67,1.9818724417481246
2025-02-15 21:21:28.541103,192.168.1.86,10.0.0.99,UDP,53,22,23581,64,0.30988444543042637
2025-02-15 21:21:29.541103,192.168.1.85,10.0.0.116,ICMP,10819,53,35063,16,1.4158698960110647
2025-02-15 21:21:30.541103,192.168.1.252,10.0.0.81,UDP,53,21411,2290,13,1.8071515293864824
2025-02-15 21:21:31.541103,192.168.1.154,10.0.0.254,ICMP,32608,13144,2416,39,0.6523123207208084
2025-02-15 21:21:32.541103,192.168.1.150,10.0.0.240,ICMP,32608,10819,20274,19,0.9134498187231277
2025-02-15 21:21:33.541103,192.168.1.34,10.0.0.142,TCP,22,22,13100,25,0.5011596567433125
2025-02-15 21:21:34.541103,192.168.1.130,10.0.0.98,TCP,21411,21864,2556,82,0.39789427101488073
2025-02-15 21:21:35.541103,192.168.1.117,10.0.0.236,TCP,22,13894,10079,42,0.6958479399825785
2025-02-15 21:21:36.541103,192.168.1.99,10.0.0.128,ICMP,24182,24182,7851,24,1.3751460713829722
2025-02-15 21:21:37.541103,192.168.1.168,10.0.0.227,TCP,53,43449,17312,99,1.326541959327418
2025-02-15 21:21:38.541103,192.168.1.27,10.0.0.172,TCP,23222,10819,14799,57,0.17359782738333607
2025-02-15 21:21:39.541103,192.168.1.230,10.0.0.207,UDP,43449,53,3608,8,1.816108094761872
2025-02-15 21:21:40.541103,192.168.1.196,10.0.0.108,UDP,443,13144,8221,92,1.8142617369248168
2025-02-15 21:21:41.541103,192.168.1.208,10.0.0.16,TCP,10819,80,20961,43,1.4483485791898671
2025-02-15 21:21:42.541103,192.168.1.43,10.0.0.34,ICMP,53,443,13202,14,1.3586935113076657
2025-02-15 21:21:43.541103,192.168.1.35,10.0.0.34,TCP,13144,443,11600,19,1.4511242656761238
2025-02-15 21:21:44.541103,192.168.1.27,10.0.0.10,TCP,20800,3389,3071,60,1.0864508954812007
2025-02-15 21:21:45.541103,192.168.1.198,10.0.0.35,ICMP,10819,21864,9670,89,1.9665793832300984
2025-02-15 21:21:46.541103,192.168.1.111,10.0.0.243,ICMP,24182,3389,22842,73,0.8268272181157144
2025-02-15 21:21:47.541103,192.168.1.117,10.0.0.38,UDP,3389,10819,1121,82,0.5902185236818216
2025-02-15 21:21:48.541103,192.168.1.22,10.0.0.242,ICMP,21411,13894,31949,48,1.6401268504831144
2025-02-15 21:21:49.541103,192.168.1.163,10.0.0.120,TCP,80,3389,20571,74,0.9715670803324601
2025-02-15 21:21:50.541103,192.168.1.143,10.0.0.23,ICMP,21411,24182,10122,97,0.97472188607099
2025-02-15 21:21:51.541103,192.168.1.122,10.0.0.152,ICMP,23222,24182,54386,3,1.4427396966434376
2025-02-15 21:21:52.541103,192.168.1.189,10.0.0.204,ICMP,13894,22,12203,49,1.5968468646694278
2025-02-15 21:21:53.541103,192.168.1.27,10.0.0.92,UDP,24182,21411,15954,98,1.2428889038081918
2025-02-15 21:21:54.541103,192.168.1.47,10.0.0.176,ICMP,443,3389,24636,89,1.3300752097556516
2025-02-15 21:21:55.541103,192.168.1.43,10.0.0.49,TCP,80,10819,4420,79,1.019528784256872
2025-02-15 21:21:56.541103,192.168.1.242,10.0.0.19,TCP,53,3389,10617,27,1.52695299042205
2025-02-15 21:21:57.541103,192.168.1.85,10.0.0.123,ICMP,23222,10819,2198,98,1.1435759655542177
2025-02-15 21:21:58.541103,192.168.1.122,10.0.0.78,TCP,24182,13144,22180,24,1.9400813811397115
2025-02-15 21:21:59.541103,192.168.1.92,10.0.0.58,UDP,80,43449,21908,54,0.5635870906066821
2025-02-15 21:22:00.541103,192.168.1.209,10.0.0.152,UDP,21411,22,5139,95,0.5782172147752437
2025-02-15 21:22:01.541103,192.168.1.166,10.0.0.198,ICMP,3389,23222,10883,78,0.2648330895064871
2025-02-15 21:22:02.541103,192.168.1.153,10.0.0.186,UDP,53,21864,8576,31,0.35038320867702977
2025-02-15 21:22:03.541103,192.168.1.172,10.0.0.192,TCP,24182,32608,16737,58,0.698837665472377
2025-02-15 21:22:04.541103,192.168.1.224,10.0.0.192,TCP,21411,22,3362,18,1.8905018032026637
2025-02-15 21:22:05.541103,192.168.1.240,10.0.0.243,UDP,443,53,13316,14,0.6490938203077498
2025-02-15 21:22:06.541103,192.168.1.176,10.0.0.205,UDP,10819,13894,1824,29,1.2856492714428405
2025-02-15 21:22:07.541103,192.168.1.243,10.0.0.52,UDP,53,43449,4867,91,1.7163249279191484
2025-02-15 21:22:08.541103,192.168.1.127,10.0.0.153,ICMP,13894,10819,3703,22,1.5946986350415735
2025-02-15 21:22:09.541103,192.168.1.193,10.0.0.50,ICMP,43449,32608,6235,3,0.21014256773111395
2025-02-15 21:22:10.541103,192.168.1.62,10.0.0.40,UDP,443,32608,10570,76,1.5012395671778829
2025-02-15 21:22:11.541103,192.168.1.135,10.0.0.148,ICMP,3389,21411,2928,77,1.0257726560708582
2025-02-15 21:22:12.541103,192.168.1.14,10.0.0.200,UDP,21411,23222,8990,91,1.0314119318391317
2025-02-15 21:22:13.541103,192.168.1.122,10.0.0.57,ICMP,80,53,4146,24,0.23230187642459355
2025-02-15 21:22:14.541103,192.168.1.156,10.0.0.61,TCP,13894,20800,7173,40,0.8489775797450182
2025-02-15 21:22:15.541103,192.168.1.56,10.0.0.49,UDP,20800,443,25694,94,1.572245689199264
2025-02-15 21:22:16.541103,192.168.1.31,10.0.0.53,ICMP,53,3389,2775,11,1.0442462278656592
2025-02-15 21:22:17.541103,192.168.1.28,10.0.0.18,UDP,22,23222,17337,22,0.273336371191902
2025-02-15 21:22:18.541103,192.168.1.122,10.0.0.79,UDP,10819,3389,2016,86,1.380008470966244
2025-02-15 21:22:19.541103,192.168.1.201,10.0.0.188,UDP,32608,13144,18619,96,0.16865355855902125
2025-02-15 21:22:20.541103,192.168.1.244,10.0.0.156,TCP,53,43449,25066,59,0.5289413488075692
2025-02-15 21:22:21.541103,192.168.1.20,10.0.0.34,ICMP,13894,21411,2445,73,1.6458371678008845
2025-02-15 21:22:22.541103,192.168.1.127,10.0.0.201,TCP,443,53,1604,59,1.155099024262859
2025-02-15 21:22:23.541103,192.168.1.10,10.0.0.181,ICMP,10819,3389,7910,76,0.3096610937880524
2025-02-15 21:22:24.541103,192.168.1.81,10.0.0.249,ICMP,10819,32608,2953,91,0.44660982838397434
2025-02-15 21:22:25.541103,192.168.1.174,10.0.0.15,ICMP,13144,22,7826,5,1.3703674801624541
2025-02-15 21:22:26.541103,192.168.1.18,10.0.0.182,TCP,24182,10819,23551,61,0.8483902014952287
2025-02-15 21:22:27.541103,192.168.1.48,10.0.0.38,TCP,43449,24182,3589,17,1.998162383635567
2025-02-15 21:22:28.541103,192.168.1.177,10.0.0.127,ICMP,43449,3389,15642,78,1.6474976456293005
2025-02-15 21:22:29.541103,192.168.1.47,10.0.0.188,ICMP,13144,20800,4496,82,0.5607037366221828
2025-02-15 21:22:30.541103,192.168.1.53,10.0.0.35,ICMP,24182,22,7686,50,1.162208017959938
2025-02-15 21:22:31.541103,192.168.1.203,10.0.0.147,ICMP,13144,13894,5301,10,0.6051832970228338
2025-02-15 21:22:32.541103,192.168.1.88,10.0.0.58,TCP,43449,21864,9920,58,0.4826950599707027
2025-02-15 21:22:33.541103,192.168.1.248,10.0.0.31,ICMP,13894,43449,5492,56,0.2466823875708655
2025-02-15 21:22:34.541103,192.168.1.5,10.0.0.192,TCP,53,53,59029,35,1.4284645487474301
2025-02-15 21:22:35.541103,192.168.1.120,10.0.0.36,UDP,32608,43449,4396,39,1.6566005627853482
2025-02-15 21:22:36.541103,192.168.1.176,10.0.0.185,UDP,10819,21864,32102,38,1.867648982178638
2025-02-15 21:22:37.541103,192.168.1.219,10.0.0.36,ICMP,32608,24182,26813,92,1.8989979522934959
2025-02-15 21:22:38.541103,192.168.1.174,10.0.0.4,UDP,24182,53,5296,90,0.18550031456816965
2025-02-15 21:22:39.541103,192.168.1.94,10.0.0.33,UDP,3389,20800,10979,29,0.10987782260419539
2025-02-15 21:22:40.541103,192.168.1.23,10.0.0.123,UDP,13144,3389,101907,16,0.5758811975594205
2025-02-15 21:22:41.541103,192.168.1.210,10.0.0.26,TCP,13144,13144,10507,71,0.5048852578691444
2025-02-15 21:22:42.541103,192.168.1.246,10.0.0.222,TCP,22,80,11484,6,0.22281618193761682
2025-02-15 21:22:43.541103,192.168.1.247,10.0.0.209,ICMP,22,80,2530,82,1.667764778872227
2025-02-15 21:22:44.541103,192.168.1.89,10.0.0.97,TCP,21411,21864,3216,83,0.4745483817054641
2025-02-15 21:22:45.541103,192.168.1.112,10.0.0.21,ICMP,24182,3389,3130,30,1.511400154123995
2025-02-15 21:22:46.541103,192.168.1.248,10.0.0.78,TCP,21411,21411,5138,11,1.1315753495687189
2025-02-15 21:22:47.541103,192.168.1.191,10.0.0.13,ICMP,20800,53,23526,51,0.5865121457953398
2025-02-15 21:22:48.541103,192.168.1.58,10.0.0.50,UDP,10819,21864,2324,89,1.8514420296072795
2025-02-15 21:22:49.541103,192.168.1.179,10.0.0.213,TCP,80,23222,7973,19,0.2773224638688603
2025-02-15 21:22:50.541103,192.168.1.97,10.0.0.190,TCP,80,53,2824,55,1.6776803760535812
2025-02-15 21:22:51.541103,192.168.1.223,10.0.0.33,UDP,32608,22,25708,4,1.7487971263560955
2025-02-15 21:22:52.541103,192.168.1.103,10.0.0.30,ICMP,13144,10819,19863,55,0.6291598005852904
2025-02-15 21:22:53.541103,192.168.1.218,10.0.0.148,UDP,3389,13894,19196,95,0.9261054953990968
2025-02-15 21:22:54.541103,192.168.1.193,10.0.0.63,UDP,80,21864,2545,67,0.5974780054537601
2025-02-15 21:22:55.541103,192.168.1.49,10.0.0.57,UDP,10819,10819,4658,24,1.6897278712192156
2025-02-15 21:22:56.541103,192.168.1.242,10.0.0.59,ICMP,32608,21411,4477,88,1.8415423314771409
2025-02-15 21:22:57.541103,192.168.1.191,10.0.0.205,ICMP,13144,20800,6582,24,0.9653368780714684
2025-02-15 21:22:58.541103,192.168.1.153,10.0.0.203,UDP,10819,43449,3400,84,1.6787868535857216
2025-02-15 21:22:59.541103,192.168.1.83,10.0.0.239,UDP,80,23222,20704,16,1.3393347515962446
2025-02-15 21:23:00.541103,192.168.1.170,10.0.0.180,TCP,23222,53,4096,81,1.9815180029847
2025-02-15 21:23:01.541103,192.168.1.226,10.0.0.6,UDP,32608,443,11691,48,1.0265364456342048
2025-02-15 21:23:02.541103,192.168.1.165,10.0.0.36,ICMP,53,22,30886,44,0.5681458999397262
2025-02-15 21:23:03.541103,192.168.1.76,10.0.0.124,UDP,20800,21411,4947,70,0.2629956385207936
2025-02-15 21:23:04.541103,192.168.1.50,10.0.0.223,UDP,24182,21864,11759,33,0.3169029551304199
2025-02-15 21:23:05.541103,192.168.1.115,10.0.0.105,ICMP,20800,23222,1470,10,1.2217904333167844
2025-02-15 21:23:06.541103,192.168.1.218,10.0.0.95,ICMP,20800,21864,3576,13,1.8860556665707027
2025-02-15 21:23:07.541103,192.168.1.218,10.0.0.57,TCP,21864,3389,2093,29,1.0617190828058656
2025-02-15 21:23:08.541103,192.168.1.205,10.0.0.244,ICMP,80,23222,33530,49,1.6251177858471249
2025-02-15 21:23:09.541103,192.168.1.26,10.0.0.11,TCP,13894,21411,24236,76,0.9399457760078195
2025-02-15 21:23:10.541103,192.168.1.6,10.0.0.236,UDP,53,3389,9690,17,1.3310299169111912
2025-02-15 21:23:11.541103,192.168.1.251,10.0.0.226,UDP,53,80,6343,88,0.3743344208563899
2025-02-15 21:23:12.541103,192.168.1.206,10.0.0.124,ICMP,13144,13144,1275,36,1.6037823866021623
2025-02-15 21:23:13.541103,192.168.1.220,10.0.0.114,UDP,43449,43449,6991,85,0.7620678209914737
2025-02-15 21:23:14.541103,192.168.1.202,10.0.0.147,UDP,43449,21411,2766,13,0.6496662333683765
2025-02-15 21:23:15.541103,192.168.1.198,10.0.0.189,TCP,10819,80,13370,77,1.8758923673682348
2025-02-15 21:23:16.541103,192.168.1.231,10.0.0.126,UDP,24182,22,5895,7,0.6903987377380217
2025-02-15 21:23:17.541103,192.168.1.144,10.0.0.103,ICMP,13894,21411,25808,5,0.6409112603027842
2025-02-15 21:23:18.541103,192.168.1.171,10.0.0.175,TCP,13894,24182,5702,77,1.6648893405390364
2025-02-15 21:23:19.541103,192.168.1.157,10.0.0.221,UDP,22,21864,3531,1,1.674041294365035
2025-02-15 21:23:20.541103,192.168.1.253,10.0.0.114,UDP,13144,80,4123,64,1.5592602162008362
2025-02-15 21:23:21.541103,192.168.1.116,10.0.0.217,UDP,3389,20800,8046,37,0.647549345496906
2025-02-15 21:23:22.541103,192.168.1.115,10.0.0.237,UDP,3389,21864,4127,9,0.39127081546863796
2025-02-15 21:23:23.541103,192.168.1.184,10.0.0.53,TCP,3389,21411,13810,76,1.3856845944164224
2025-02-15 21:23:24.541103,192.168.1.208,10.0.0.169,TCP,80,13144,15911,80,0.7405328916290818
2025-02-15 21:23:25.541103,192.168.1.166,10.0.0.194,TCP,53,21411,4394,67,0.7783622953825414
2025-02-15 21:23:26.541103,192.168.1.4,10.0.0.100,ICMP,53,443,3602,61,1.8320230938116888
2025-02-15 21:23:27.541103,192.168.1.121,10.0.0.122,UDP,10819,21864,11166,50,1.7563975462117887
2025-02-15 21:23:28.541103,192.168.1.40,10.0.0.132,TCP,3389,43449,26381,65,1.7135495784025592
2025-02-15 21:23:29.541103,192.168.1.117,10.0.0.22,ICMP,80,3389,8948,52,1.658611998820262
2025-02-15 21:23:30.541103,192.168.1.217,10.0.0.40,TCP,3389,43449,13206,27,1.760609447373213
2025-02-15 21:23:31.541103,192.168.1.4,10.0.0.193,ICMP,43449,80,9064,30,1.5720309164127975
2025-02-15 21:23:32.541103,192.168.1.43,10.0.0.146,UDP,443,80,43499,17,1.9252445804110032
2025-02-15 21:23:33.541103,192.168.1.202,10.0.0.244,UDP,443,21411,18944,34,1.5166041169758744
2025-02-15 21:23:34.541103,192.168.1.43,10.0.0.171,UDP,10819,80,7855,96,1.0291914434517058
2025-02-15 21:23:35.541103,192.168.1.104,10.0.0.211,TCP,23222,43449,3560,72,0.30487995180122873
2025-02-15 21:23:36.541103,192.168.1.76,10.0.0.39,ICMP,10819,24182,49937,17,0.9207040597498588
2025-02-15 21:23:37.541103,192.168.1.221,10.0.0.85,ICMP,10819,21411,49606,35,0.9131816554186412
2025-02-15 21:23:38.541103,192.168.1.132,10.0.0.9,UDP,3389,43449,16236,21,0.5597586689323308
2025-02-15 21:23:39.541103,192.168.1.80,10.0.0.124,UDP,10819,13144,18703,3,0.45938753865486537
2025-02-15 21:23:40.541103,192.168.1.116,10.0.0.247,UDP,80,21411,29546,98,0.38746403699522236
2025-02-15 21:23:41.541103,192.168.1.39,10.0.0.95,UDP,32608,23222,12004,1,1.4614175215887968
2025-02-15 21:23:42.541103,192.168.1.84,10.0.0.178,UDP,80,13144,3204,14,0.5759242183729333
2025-02-15 21:23:43.541103,192.168.1.136,10.0.0.141,ICMP,23222,13144,8539,68,1.3804769259733456
2025-02-15 21:23:44.541103,192.168.1.153,10.0.0.46,TCP,23222,24182,3356,87,0.5465455771739935
2025-02-15 21:23:45.541103,192.168.1.71,10.0.0.125,ICMP,32608,32608,10816,75,1.539402776479456
2025-02-15 21:23:46.541103,192.168.1.20,10.0.0.138,ICMP,443,3389,16327,63,0.2277171063869532
2025-02-15 21:23:47.541103,192.168.1.253,10.0.0.93,ICMP,443,13144,3340,45,1.9274922550911362
2025-02-15 21:23:48.541103,192.168.1.219,10.0.0.89,UDP,13894,13894,3646,74,0.2582472991430176
2025-02-15 21:23:49.541103,192.168.1.166,10.0.0.248,TCP,22,10819,3402,28,0.6064980810903594
2025-02-15 21:23:50.541103,192.168.1.183,10.0.0.141,UDP,10819,32608,3047,73,0.9287477386612719
2025-02-15 21:23:51.541103,192.168.1.165,10.0.0.37,UDP,21411,23222,2054,62,0.3383272885818298
2025-02-15 21:23:52.541103,192.168.1.205,10.0.0.75,TCP,80,13144,4337,55,1.5111637282018673
2025-02-15 21:23:53.541103,192.168.1.175,10.0.0.194,UDP,23222,53,10236,67,0.9330882362297188
2025-02-15 21:23:54.541103,192.168.1.212,10.0.0.66,ICMP,80,23222,3015,81,0.43563140231479136
2025-02-15 21:23:55.541103,192.168.1.250,10.0.0.66,UDP,13144,43449,22120,72,1.156697276105266
2025-02-15 21:23:56.541103,192.168.1.90,10.0.0.17,UDP,21864,13894,28399,63,0.6479450893084253
2025-02-15 21:23:57.541103,192.168.1.240,10.0.0.227,UDP,3389,22,11825,97,0.5081420963516623
2025-02-15 21:23:58.541103,192.168.1.226,10.0.0.131,ICMP,443,443,19787,36,1.9565760152852103
2025-02-15 21:23:59.541103,192.168.1.118,10.0.0.89,TCP,43449,22,3716,54,0.9330925348136819
2025-02-15 21:24:00.541103,192.168.1.38,10.0.0.230,UDP,22,10819,2692,11,1.4788118852683958
2025-02-15 21:24:01.541103,192.168.1.47,10.0.0.182,UDP,13144,43449,3908,77,1.7046315171051258
2025-02-15 21:24:02.541103,192.168.1.221,10.0.0.93,ICMP,24182,23222,10342,81,1.5913812163665109
2025-02-15 21:24:03.541103,192.168.1.25,10.0.0.2,TCP,13144,10819,4250,18,0.6006183457214574
2025-02-15 21:24:04.541103,192.168.1.158,10.0.0.108,TCP,22,53,7447,66,1.4926366931308668
2025-02-15 21:24:05.541103,192.168.1.184,10.0.0.78,ICMP,21864,13894,3735,77,0.12741961321227818
2025-02-15 21:24:06.541103,192.168.1.46,10.0.0.190,UDP,3389,3389,2919,71,1.8372780141446838
2025-02-15 21:24:07.541103,192.168.1.253,10.0.0.206,UDP,32608,32608,7607,55,0.29092472910527767
2025-02-15 21:24:08.541103,192.168.1.246,10.0.0.249,ICMP,13894,13894,2978,9,1.4172778086872404
2025-02-15 21:24:09.541103,192.168.1.87,10.0.0.233,ICMP,443,53,8678,90,1.6408777068648255
2025-02-15 21:24:10.541103,192.168.1.249,10.0.0.229,UDP,32608,32608,10739,73,0.2604976565845072
2025-02-15 21:24:11.541103,192.168.1.73,10.0.0.236,UDP,443,13144,9139,56,1.6252166833191262
2025-02-15 21:24:12.541103,192.168.1.17,10.0.0.143,TCP,80,13144,34817,29,1.1008888675590116
2025-02-15 21:24:13.541103,192.168.1.112,10.0.0.235,TCP,20800,10819,11751,5,1.3995729621081772
2025-02-15 21:24:14.541103,192.168.1.144,10.0.0.185,UDP,13144,3389,9162,15,1.9001682665549273
2025-02-15 21:24:15.541103,192.168.1.44,10.0.0.236,ICMP,24182,23222,5972,73,1.922947836921143
2025-02-15 21:24:16.541103,192.168.1.113,10.0.0.145,UDP,23222,43449,9906,2,0.8758401384487126
2025-02-15 21:24:17.541103,192.168.1.214,10.0.0.201,TCP,32608,23222,14414,78,1.7072791256968771
2025-02-15 21:24:18.541103,192.168.1.232,10.0.0.96,ICMP,443,32608,3819,40,0.7783454383315958
2025-02-15 21:24:19.541103,192.168.1.239,10.0.0.180,TCP,24182,53,25984,59,0.3079289480860089
2025-02-15 21:24:20.541103,192.168.1.254,10.0.0.64,TCP,13894,53,3212,78,1.2783289396675874
2025-02-15 21:24:21.541103,192.168.1.152,10.0.0.233,UDP,3389,32608,20675,89,1.9803494139679199
2025-02-15 21:24:22.541103,192.168.1.50,10.0.0.214,ICMP,21864,10819,8705,47,0.8802465285368763
